total_return_pct,buy_hold_return_pct,alpha_pct,ann_return_pct,ann_volatility_pct,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown_pct,total_trades,win_rate_pct,avg_win_pct,avg_loss_pct,profit_factor,expectancy_pct,total_costs_usd,total_fees_usd,total_slippage_usd,final_equity,symbol,timeframe,strategy,strategy_key,split_date,leverage
-67.44557994896591,-54.05856622925651,-13.387013719709406,-85.18704642186987,124.57682829317662,-0.6838113282302578,-0.6602237008163622,-1.193841451857146,-71.35541012531644,67,32.83582089552239,10.876924623053776,-6.8399917310056555,0.777428950591894,-1.0224968087771857,141.75000000000003,21.0,26.25,162.77210025517041,XRP/USDT,4h,Volatility Breakout + MTF Filter,volatility_breakout_mtf,2025-09-11,3
-44.42749743588267,-54.05856622925651,9.631068793373842,-63.20018712492303,68.55714905011858,-0.9218613667660049,-0.6583426542550711,-1.065669748559785,-59.30560308232062,45,37.77777777777778,8.006675597287542,-6.247330810900032,0.7781236572059826,-0.862483945584727,103.95000000000002,15.400000000000002,19.25,277.8625128205867,XRP/USDT,4h,Composite Signal + MTF Filter,composite_mtf,2025-09-11,3
-45.686025575477295,-71.7887291809263,26.102703605448994,-64.6070186975976,214.0792805601953,-0.301790152361014,-0.47123491341813684,-0.8679790302539833,-74.43384741529141,47,27.659574468085108,29.711975156612475,-7.924137923870619,1.4336526191790315,2.4858508005183237,24.300000000000004,3.6,4.5,271.5698721226135,ADA/USDT,4h,Mean-Reversion (RSI + BB),mean_reversion,2025-09-11,3
-54.58503937801154,-71.7887291809263,17.203689802914756,-73.89769546384284,146.84615386745477,-0.5032320800893691,-0.632080937459683,-0.8676614015392867,-85.16881738976012,79,35.44303797468354,11.996298505942587,-6.654642693095666,0.9897155121694423,-0.0441825212846399,144.45000000000002,21.4,26.75,227.0748031099423,ADA/USDT,4h,Volatility Breakout (ATR + Vol),volatility_breakout,2025-09-11,3
-22.75577971215431,-71.7887291809263,49.03294946877198,-35.55500117984579,47.44083824594643,-0.7494598007631912,-0.28638682352156886,-0.9612949249155871,-36.986569114538845,16,37.5,5.3180794566657035,-5.760802595744589,0.5538894313713247,-1.6062218260907295,37.800000000000004,5.6000000000000005,7.0,386.22110143922845,ADA/USDT,4h,Trend-Following (EMA + ADX),trend_following,2025-09-11,3
171.1617402036857,-71.7887291809263,242.95046938461198,446.003215741222,117.97252858082099,3.7805684179742975,3.8832829445523465,8.19602935606243,-54.416986124058084,52,44.230769230769226,15.95478094600721,-7.190471090501273,1.759800105653745,3.0468519256467084,62.10000000000001,9.200000000000001,11.5,1355.8087010184286,ADA/USDT,4h,Momentum Reversal (ROC + S/R),momentum_reversal,2025-09-11,3
26.121528205889845,-71.7887291809263,97.91025738681614,48.42468621738261,126.22287809459345,0.38364428817010787,0.41903462128821223,0.8659172900486511,-55.92299261591357,74,43.24324324324324,12.521847219362591,-7.4069993821881175,1.2880323774858875,1.2108802292932697,116.10000000000002,17.200000000000003,21.5,630.6076410294493,ADA/USDT,4h,Composite Signal,composite,2025-09-11,3
56.34150928627637,-71.7887291809263,128.13023846720267,113.91585842890551,69.8209735816182,1.6315421081280392,1.0390399327283713,3.0938525394393053,-36.82006720641906,21,47.61904761904761,13.921532233685632,-7.323383954561173,1.7281544259846233,2.7932428017468296,32.400000000000006,4.8,6.0,781.7075464313818,ADA/USDT,4h,Momentum Reversal + MTF Filter,momentum_reversal_mtf,2025-09-11,3
-48.30640514046725,-71.7887291809263,23.482324040459048,-67.46319808003246,145.6221064080124,-0.46327580162183735,-0.5739721230016307,-0.7932631195586067,-85.04517154102767,75,34.66666666666667,12.579591586805355,-6.503657987570416,1.0263278518844472,0.11186853154651803,147.15000000000003,21.800000000000004,27.25,258.4679742976638,ADA/USDT,4h,Volatility Breakout + MTF Filter,volatility_breakout_mtf,2025-09-11,3
-11.864935524788024,-71.7887291809263,59.92379365613827,-19.339049713592615,76.26587942311232,-0.25357407348969646,-0.18112924553898888,-0.41739988440224773,-46.33218751674497,42,47.61904761904761,8.47245407878519,-7.22694794600902,1.0657653878588205,0.24895778008346128,83.70000000000002,12.400000000000002,15.5,440.6753223760599,ADA/USDT,4h,Composite Signal + MTF Filter,composite_mtf,2025-09-11,3
-61.14094803171943,-66.75881133379409,5.617863302074655,-79.97986897140481,219.59279200275967,-0.3642190084745573,-0.5285200595810139,-0.9131188273402187,-87.5897709878291,45,33.33333333333333,22.62286429439186,-7.634280718102439,1.4816631146892745,2.45143428606233,27.000000000000004,4.0,5.0,194.2952598414028,AVAX/USDT,4h,Mean-Reversion (RSI + BB),mean_reversion,2025-09-11,3
-34.564657853696005,-66.75881133379409,32.19415348009809,-51.406240198390144,156.09126410221964,-0.3293345114094642,-0.40169127649686764,-0.6825700884928583,-75.31276430805391,74,44.5945945945946,10.157218653990903,-6.981789090544741,1.1709494837551888,0.6612819306671005,137.70000000000002,20.4,25.5,327.17671073152,AVAX/USDT,4h,Volatility Breakout (ATR + Vol),volatility_breakout,2025-09-11,3
-56.01866207836616,-66.75881133379409,10.740149255427923,-75.28422330923453,73.22700178763947,-1.0280937560104,-0.540155646780981,-1.2337586501778839,-61.020219228760844,16,18.75,1.5653452714529121,-5.446479550256946,0.06632422298627735,-4.131762396186348,35.1,5.2,6.5,219.90668960816913,AVAX/USDT,4h,Trend-Following (EMA + ADX),trend_following,2025-09-11,3
155.13165689213383,-66.75881133379409,221.89046822592795,392.22437042198715,119.82670278890517,3.273263482121812,3.31927363174406,7.202282494361341,-54.4583429946075,51,52.94117647058824,13.477402139088282,-7.704034335770372,1.968069811952385,3.509667327390091,71.55000000000001,10.600000000000001,13.25,1275.6582844606692,AVAX/USDT,4h,Momentum Reversal (ROC + S/R),momentum_reversal,2025-09-11,3
-18.636033848469037,-66.75881133379409,48.12277748532505,-29.597441891384303,127.48078024268388,-0.23217179746656672,-0.23921388603170027,-0.43292986881664364,-68.36544212642335,61,42.62295081967213,12.542199735092499,-7.337325897983131,1.2698172045098182,1.13591453578681,95.85000000000001,14.200000000000001,17.75,406.8198307576548,AVAX/USDT,4h,Composite Signal,composite,2025-09-11,3
-2.137730292254969,-66.75881133379409,64.62108104153911,-3.610290835958707,60.23925012646234,-0.05993253283165874,-0.034204591044426025,-0.10244384620400736,-35.24165647557931,19,52.63157894736842,8.797403082182573,-7.457266129676103,1.310787645708006,1.097822929196884,29.700000000000003,4.4,5.5,489.31134853872516,AVAX/USDT,4h,Momentum Reversal + MTF Filter,momentum_reversal_mtf,2025-09-11,3
-37.48537414804275,-66.75881133379409,29.273437185751337,-55.03900801749631,153.28568448008045,-0.35906163190763357,-0.4298323374663902,-0.7804205911160382,-70.52480245144214,69,43.47826086956522,10.49520466015988,-7.24131229710815,1.114885537693661,0.4702168147475156,137.7,20.4,25.5,312.57312925978624,AVAX/USDT,4h,Volatility Breakout + MTF Filter,volatility_breakout_mtf,2025-09-11,3
-56.89218458920033,-66.75881133379409,9.866626744593754,-76.11369743585334,74.2984250795268,-1.0244321781300685,-0.6422349003442958,-1.218992295330384,-62.43985111917727,32,34.375,8.563258089032223,-7.61535386623812,0.589009548428221,-2.0539560066139395,70.20000000000002,10.4,13.0,215.53907705399834,AVAX/USDT,4h,Composite Signal + MTF Filter,composite_mtf,2025-09-11,3
-34.4971333636394,-61.930989794265535,27.433856430626136,-51.32088063535933,218.61041300874936,-0.23475954291941867,-0.3649298551517057,-0.621893551625982,-82.52357738905232,41,29.268292682926827,30.99936615143559,-7.392525947560504,1.7351746907246122,3.8441253984871353,21.6,3.2,4.0,327.514333181803,DOGE/USDT,4h,Mean-Reversion (RSI + BB),mean_reversion,2025-09-11,3
-80.56136843606335,-61.930989794265535,-18.630378641797808,-93.84013797110724,143.9938645706601,-0.6516953916814864,-0.7305268285199736,-1.0536058698575588,-89.06569397130815,77,38.961038961038966,9.926054927078644,-7.79219482127189,0.8130930868659069,-0.8889806336028505,140.4,20.8,26.0,97.19315781968326,DOGE/USDT,4h,Volatility Breakout (ATR + Vol),volatility_breakout,2025-09-11,3
-47.111563239766404,-61.930989794265535,14.819426554499127,-66.17312727798925,43.247468080474604,-1.5301040781128443,-0.6322407385005211,-1.404604787601978,-47.111563239766404,17,35.294117647058826,3.644654591676865,-7.271924163264297,0.27337928298052205,-3.419014014461534,35.1,5.2,6.5,264.44218380116797,DOGE/USDT,4h,Trend-Following (EMA + ADX),trend_following,2025-09-11,3
262.8448685226545,-61.930989794265535,324.77585831692,796.2702333881481,99.45652202116806,8.006214345788928,7.1514241951615825,18.98395155660233,-41.94438818567346,41,53.65853658536586,14.917847760356462,-7.344081896509709,2.3520022856686427,4.601343773028235,55.35000000000001,8.200000000000001,10.25,1814.2243426132725,DOGE/USDT,4h,Momentum Reversal (ROC + S/R),momentum_reversal,2025-09-11,3
272.73039483646846,-61.930989794265535,334.661384630734,838.217483686156,124.48180395054197,6.733654695582571,7.518134150782184,18.72079350947701,-44.77467705959291,54,53.70370370370371,13.349045763045545,-7.204223148238481,2.1494188570379134,3.833643489302941,90.45000000000002,13.400000000000002,16.75,1863.6519741823422,DOGE/USDT,4h,Composite Signal,composite,2025-09-11,3
36.33345926311491,-61.930989794265535,98.26444905738045,69.45087025239647,58.450956473310676,1.1881904838308073,0.648547485831157,1.7032260812457234,-40.77607254675243,17,41.17647058823529,16.441176007104456,-5.850614637018823,1.9671135289193196,3.3283579811495856,29.7,4.4,5.5,681.6672963155745,DOGE/USDT,4h,Momentum Reversal + MTF Filter,momentum_reversal_mtf,2025-09-11,3
-77.738726517757,-61.930989794265535,-15.807736723491473,-92.24163147579938,143.53362150379232,-0.6426482555751737,-0.7110599095303789,-1.054455834366393,-87.47794688928438,73,39.726027397260275,10.145839660992339,-7.837291919181586,0.8532323096563103,-0.6933081407563279,143.1,21.2,26.5,111.30636741121498,DOGE/USDT,4h,Volatility Breakout + MTF Filter,volatility_breakout_mtf,2025-09-11,3
71.01353350929172,-61.930989794265535,132.94452330355725,149.19082799562543,95.03418161418202,1.5698649208271982,1.4159077892868006,2.966656888158723,-50.28920890417557,27,51.85185185185185,12.68482600249991,-6.299049825878702,2.1686734073325793,3.5444413443916876,64.80000000000001,9.600000000000001,12.0,855.0676675464586,DOGE/USDT,4h,Composite Signal + MTF Filter,composite_mtf,2025-09-11,3
208.40382571473032,-70.63911580970684,279.04294152443714,579.6756074898763,248.06569945538618,2.3367825893000136,4.017939945656847,6.76386479650944,-85.70183244777803,49,32.6530612244898,37.6424169940889,-8.148740151347313,2.239716631852747,6.8034744267543035,35.10000000000001,5.2,6.5,1542.0191285736516,DOT/USDT,4h,Mean-Reversion (RSI + BB),mean_reversion,2025-09-11,3
7.064843270596377,-70.63911580970684,77.7039590803032,12.317668656869852,172.525080343854,0.07139639426522751,0.08766424109179921,0.1941739009383661,-63.43627334746535,54,38.88888888888889,15.609874967474251,-6.928309317135134,1.4337634685154554,1.836540126879628,106.65,15.799999999999999,19.75,535.3242163529819,DOT/USDT,4h,Volatility Breakout (ATR + Vol),volatility_breakout,2025-09-11,3
-33.58905112863888,-70.63911580970684,37.05006468106795,-50.166956341674926,107.57354643473317,-0.46635030641210784,-0.2952166227157626,-0.9398318985570622,-53.378648265394055,19,36.84210526315789,7.216327413092763,-3.9520391805746726,1.065152477484294,0.16262219603964573,45.900000000000006,6.800000000000001,8.5,332.0547443568056,DOT/USDT,4h,Trend-Following (EMA + ADX),trend_following,2025-09-11,3
556.8527305007525,-70.63911580970684,627.4918463104592,2360.534621146827,117.91944754464976,20.018196067726823,18.25775055083829,65.02163994103857,-36.30383089825715,41,65.85365853658537,13.667167239282824,-8.276674969318,3.1846252685890137,6.17414794854108,66.15,9.8,12.25,3284.2636525037624,DOT/USDT,4h,Momentum Reversal (ROC + S/R),momentum_reversal,2025-09-11,3
618.216056972995,-70.63911580970684,688.855172782702,2764.3813698948584,159.49102639982004,17.332519780548466,22.76344271484641,61.44893991284283,-44.98664051512958,57,49.122807017543856,16.95770203628896,-6.588459507772799,2.485095896983792,4.9780759875557825,112.05000000000003,16.6,20.75,3591.0802848649755,DOT/USDT,4h,Composite Signal,composite,2025-09-11,3
14.310752014517124,-70.63911580970684,84.94986782422396,25.55754629614222,64.27761999709928,0.3976118950467609,0.18672099425323435,1.113185962655024,-22.958918952935534,17,52.94117647058824,10.860156323871822,-7.473730662898927,1.6347492859231265,2.232444800685587,24.300000000000004,3.6,4.5,571.5537600725856,DOT/USDT,4h,Momentum Reversal + MTF Filter,momentum_reversal_mtf,2025-09-11,3
80.31036610511022,-70.63911580970684,150.94948191481706,172.67977764974364,171.00342115753685,1.0098030582128672,1.2153824365160486,2.9307559977189888,-58.91987520767357,50,42.0,15.609874967474251,-6.466290275267099,1.7480969893803373,2.8056991266842695,109.35000000000002,16.200000000000003,20.25,901.551830525551,DOT/USDT,4h,Volatility Breakout + MTF Filter,volatility_breakout_mtf,2025-09-11,3
148.69821563692193,-70.63911580970684,219.33733144662875,371.29101216203014,125.49267780327573,2.958666741848251,3.508712800991766,10.159991418742996,-36.54442182668365,26,38.46153846153847,22.19490935388128,-5.496905447004178,2.52356866602753,5.153792553336381,62.10000000000001,9.200000000000001,11.5,1243.4910781846095,DOT/USDT,4h,Composite Signal + MTF Filter,composite_mtf,2025-09-11,3
-78.84949857003024,-60.3316326530613,-18.517865916968944,-92.88877761691748,210.51196159204508,-0.44125177930234816,-0.6443423782333927,-1.079344348510162,-86.06037336011765,40,32.5,18.58458330826876,-8.254279317782292,1.0840598384772593,0.4683510356842995,21.6,3.2,4.0,105.75250714984881,LINK/USDT,4h,Mean-Reversion (RSI + BB),mean_reversion,2025-09-11,3
-86.99561686311934,-60.3316326530613,-26.663984210058047,-96.89181368155239,135.6235461892685,-0.7144173442149616,-0.8249168292420936,-1.0841010515662444,-89.37526030582563,86,31.3953488372093,10.523042607663774,-7.181927389462917,0.670520517233196,-1.6233902973417462,148.5,22.0,27.5,65.02191568440327,LINK/USDT,4h,Volatility Breakout (ATR + Vol),volatility_breakout,2025-09-11,3
-44.98514026031268,-60.3316326530613,15.346492392748612,-63.826331201941876,72.51399203143411,-0.880193317370719,-0.4805831930792322,-1.2166754555078065,-52.45961929535476,14,21.428571428571427,7.908035197092138,-6.052347715076922,0.35634715212438983,-3.0608370910406957,37.800000000000004,5.6,7.0,275.07429869843656,LINK/USDT,4h,Trend-Following (EMA + ADX),trend_following,2025-09-11,3
156.13535187746402,-60.3316326530613,216.46698453052534,395.523997173848,106.90165899693251,3.6998864272555143,3.1738506505269326,8.708388555659935,-45.418735584183466,39,51.28205128205128,15.65153469274849,-8.474387516150275,1.9441286635971216,3.897880283284992,51.30000000000001,7.6,9.5,1280.67675938732,LINK/USDT,4h,Momentum Reversal (ROC + S/R),momentum_reversal,2025-09-11,3
-42.51666877657859,-60.3316326530613,17.814963876482704,-61.02115898039795,107.15686089579941,-0.5694563882357065,-0.5311676867916951,-0.9596041452249197,-63.589928497125584,60,41.66666666666667,10.590214225540782,-7.6159546210652795,0.9932357936595814,-0.030050934979420827,94.5,14.0,17.5,287.41665611710704,LINK/USDT,4h,Composite Signal,composite,2025-09-11,3
36.49471713209187,-60.3316326530613,96.82634978515317,69.7920694381693,57.91567219553566,1.205063617366581,0.6069606477648936,2.0967316785226546,-33.28612342393015,18,50.0,11.805128899103021,-6.571374623506561,1.7964474064337652,2.6168771377982294,32.400000000000006,4.800000000000001,6.0,682.4735856604593,LINK/USDT,4h,Momentum Reversal + MTF Filter,momentum_reversal_mtf,2025-09-11,3
-83.24041328464553,-60.3316326530613,-22.908780631584236,-95.21389912886735,133.52414312971138,-0.713083768201922,-0.798425372951187,-1.097770966968537,-86.73384703532267,76,31.57894736842105,11.352110711728699,-7.533911685313445,0.6954469247787008,-1.5699046125632936,145.8,21.6,27.0,83.79793357677232,LINK/USDT,4h,Volatility Breakout + MTF Filter,volatility_breakout_mtf,2025-09-11,3
-54.763204843178315,-60.3316326530613,5.568427809882981,-74.0717040395105,53.66356372062645,-1.380297894957726,-0.7790041644784117,-1.2191780915314134,-60.75544217372606,35,37.142857142857146,4.818055618986115,-5.935396518613447,0.4796702051558319,-1.9412571532193241,83.7,12.4,15.5,226.1839757841084,LINK/USDT,4h,Composite Signal + MTF Filter,composite_mtf,2025-09-11,3
